sentiment,tweet
pos,بدي صبح سأل ايم حلو حية دخل دعء جاب امن حقق pos طيب اغا حله pos ادر ليل هرج الل pos مسا كنت محل شوكولاتة بيس لي احب هالاشياء لزم جرب خصص محب زعتر حشو غرب pos عمل فنز دهي لاه سطى pos صبح سمء صبح امر اذن ذكر زيل عنء صباحگم شمس شرق ضحگ مسى pos جز الل خير pos فنن جمل pos صبح خير وحد كتب بلد لي pos مآ لسآ غفر الآ دنآ بمآ يهآ استغفرالله عظم اتب استغفرالله عظم اتب pos بشر الل اخذ ال فرى دنا دمم pos بغى لسف ومو عرف pos حدث ديسباتش صور عضء تايهيونق pos عثم متز بطق كسب pos حل ضغط وعء نفذ هوء ضغط عال سمح هرب سئل دخل pos صدق لي لي ترب خير شام ايد شبع pos سأل حكم لمذ ترد اسء فرد ضحك رفس حمر رفس صبح خير pos لك سلم محب بلد ثال لخف pos شعب عشق نظم طبقى pos ادر لعب بك شوق لصر عشق وحد ماتشوف pos نتا عمر عمر امر جل حب حبا سهر نتا لي اهل طن شمس قمر to my pos هه ردة ياي عرب عطا اعز pos علش عي انا متح ندر pos بغى صبح اشب صبح شوف ال بلش نظر صبح جمل حرف pos عطء عطء الل عطى لفا عفي pos عرف ليش كره ابو عمر pos بك حب فرد نوع تفرد بك وحد نسء وفى حظ قمر بك pos بدع جدڪ وڪم زدد نور نور بڪ عناقيد فرح رقص بنجوميتڪ إبداعڪ برك فوز pos وضع دور هلس pos فنج طبع كوب دي شرب غيط pos اخذ صبح pos جين تحمس مر pos برااحتشي طلق ماش عجب pos اشء الل روع pos شرق شمس جدد سعد خلق بك قرب عبد غفر لنا مضى صلح لنا بقى pos شكر عمي عم صحب طتو الل سلم جمع حرم عفي يرب pos ضطر حرز عثر فكر شعر انت أمن نظر قلب pos سدن فاز طقي الل برا ترع pos نسب فوز هلل سحب ايف رتي تبع سحب سعة وثق فدو pos صبح حب رض شيء روع قلب رضي بسم صبح بسم pos نسب فوز هلل سحب ايف رتي تبع سحب سعة وثق فدو pos مهد لك وضع pos بار خرج ابن دكتور الل اخة قر لك بلغ أمل pos جمل قلب سيح رض عمق نور نور يا الل pos رسم حرف بدع سطر تمز عنو عشق pos ورب ضحك صبح pos تقل انس نهي عد تقل طغة عاش كون احب امر حرف نقض pos نسب فوز هلل سحب ايف رتي تبع سحب سعة وثق فدو pos قلب بسط زار فرح نسى لحظ ذاق الم pos شمع نتا حب نتا ازي شغل روح معى pos الل مطر خير pos خير نور يسم وفق نشأ الل صلت pos جود شخص دئم سبق خاص ابتسامتك ثبت لك pos موت قهر pos بره رجل مرة سعد قفز ثور سود عبدالفتاح بره رجل مرة سود ولى زمم حكم pos صبح حفل صحب احتفاليه اكمل برا برضوهاجل تغب جمهور هلل pos اخذ دقق وقت قل سبح الل حمد اله الل الل كبر آحل الل سبب ذكر كثر ذكر الل pos صبح نور pos سعد صبح pos انا اقل لكم قدم يسر علش كنز فدى فدى pos نسى عزز صرو فكر تيج بري ثني أثر فاز بقة مبارياتك pos الل سعد شاءالل pos ال صاح ودي جدد اقل جن سمع صوة تقل انس سبح الل pos ودع ودع اضي خان رحل ودع حضر خذل رحل ودع حنى وقت ازل ودع الم سكن فؤد pos صبح خير مطر جوء جمل pos شتر نظر شمس عش تبع عمد درج ولى بطل pos حضر صوة ملک یبقی کفر یبقی ظلم pos صبح خير ريض وته رحم جمع pos كبسول زيت كوى باه لون فتح حمر يم حلق pos حب وقت حسا يخذ سلب ليل لي مر جرد شي ضيق باس صبح خير pos معي انا عيز شق جنب امي pos غلط صلت حسيف حدد مطر pos كتب لي تر خير لي ارض pos صبح خير شخص حبا نال خير pos داع ايم فعل شءى طب حكمالقضاء pos عز pos الل وفق يسر لك pos انا قوم صلى غفر رب نكو pos شيء وحد صلى سير ترى كنو شجع ريل درد نصر pos الل غمد روح لجن قبر نور ضيء pos منى كوى محل سخر مو pos وي يالغاليه pos دى حقق pos نمة ال عقل pos ارح قلب كتم حزن حال نتا pos شهد ناب حسس جمل شخص اقل لك حية جمل pos خير pos جماهير هلل ردد نشد برا اهل جوهر pos دخل عرك رحم قرب عرك نصر هزم ورث pos امن يرب pos بعث الل حضن قلب وطن صغر تفه سوء سكن خيرر pos صبآح دآہ جمل طرق فتح أمنيآ حقق رحہ دام عآد وآبتسآمہ زول pos نمى حب دم رحم الل ندى ذكر عبد pos انا بسط سبب حيد خلى ابي عش جان نوم انا ودي متع pos فصل اهي تسل حنن ضحك هيب طيب صلا حبك شاب يطف sun_behind_small_cloud herb four_leaf_clover dove face_with_tears_of_joy smirking_face candy smiling_face_with_heart-eyes face_with_tears_of_joy rose hibiscus red_heart red_heart green_heart face_blowing_a_kiss face_with_tears_of_joy glowing_star camera blue_heart thumbs_up face_with_tears_of_joy blue_heart smiling_face_with_smiling_eyes OK_hand new_moon_face love_letter face_with_tears_of_joy person_facepalming‍male_sign️ face_with_tears_of_joy growing_heart sparkles yellow_heart green_heart purple_heart clapping_handslight_skin_tone clapping_handslight_skin_tone clapping_handslight_skin_tone beaming_face_with_smiling_eyes grinning_face_with_sweat musical_score face_with_tears_of_joy new_moon_face face_with_tears_of_joy face_with_tears_of_joy rose blossom two_hearts growing_heart new_moon_face blue_heart mobile_phone flexed_biceps smiling_face_with_smiling_eyes blue_heart mobile_phone flexed_biceps face_blowing_a_kiss two_hearts sparkles Ukraine face_with_tears_of_joy face_with_tears_of_joy blue_heart mobile_phone flexed_biceps dove sparkling_heart yellow_heart rose rose rose rose face_with_tears_of_joy face_with_tears_of_joy heart_suit sparkling_heart rose smiling_face_with_smiling_eyes red_heart rose face_with_tears_of_joy folded_hands face_with_tears_of_joy blue_heart face_with_tears_of_joy purple_heart red_heart face_savoring_food cloud_with_rain seedling blue_heart yellow_heart rose winking_face_with_tongue revolving_hearts face_with_tears_of_joy face_with_tears_of_joy broken_heart rolling_on_the_floor_laughing blue_heart grinning_face_with_smiling_eyes bouquet blue_heart face_with_tears_of_joy heart_suit smiling_face_with_heart-eyes yellow_heart grinning_face_with_big_eyes thought_balloon blue_heart blue_heart rose rose bouquet red_heart beating_heart blue_heart
pos,سعة تب لي قبض روح يرب خفف سكر موت سكن جن
pos,صرح بما جول خطر smiling_face_with_smiling_eyes
pos,الل قدر صاف رغب حقق امن قدر اخف كوى cherry_blossom
pos,نسء سلم sparkling_heart sparkles
pos,عنى مال سيب
pos,يطل اجت سار حرو عجل خفي قمر ظهر musical_notes
pos,جمع ايد نور رحم دعء غفر رحم ميت شفا ريض صلو نبي rose
pos,اهة شمة خلد musical_notes
pos,يخد جول عرف وين صاف face_with_tears_of_joy
pos,الل رضى هلو شجع نزل لعب تصر سوم هجم رتد اهل خرب face_with_tears_of_joy
pos,ودع الل امر دق وجل رجء تكل اني سأل يسر عقب بشر يرب بشر بما يسر خطر cherry_blossom
pos,سأل جدد زاد حي زاد ايم سعد وفق heart_suit
pos,ﻗﺎﻝ ﺭﺣﻤﻪ ﺍﻟﻠﻪ ﻧﺤﻦ ﻗﻮﻡ ﻣﺴﺎﻛﻴﻦ ﻟﻮل ﺳﺘﺮ ﺍﻟﻠﻪ لاﻓﺘﻀﺤﻨﺎ ﺍﻟﺤﻠﻴﺔ ﻷﺑﻲ ﻧﻌﻴﻢ books blue_book
pos,وأء عبر شأعر كتمتهأ نتح حصل علئ ومأ لك yellow_heart
pos,شهد بسم عرف حجم أسة دعى لي smiling_face_with_smiling_eyes
pos,جون راد الك نهى
pos,كتب رحل عقد محا دخل خرق شعر heart_decoration
pos,يرز اغن اغن وحد يا ليل لقى برض سمع ترح حت دهي حدش يوديهالك صوت
pos,طاب طيب مات حبب smiling_face_with_smiling_eyes
pos,صل خطب قلم دكتور غيش سقط عضو عضو جلس نوب بطل نص ادة pencil
pos,سقط عمد face_with_tears_of_joy
pos,قلب لي مبيحبش وبق خسر اعش heart_suit
pos,انس وحد طاع هزم هزم مرء شيء احب fallen_leaf cloud
pos,وصل نبأ نبأ عبد انة انا غفر رحم ارح قلب ألم sparkles green_heart green_heart
pos,فءل صعب امر الل قسم مر عسر يسر عسر يسر evergreen_tree
pos,صلح سد زور نقذ هلل جدد عبدالل عيف نعش امل قبض حدد در يالمعيوف
pos,إسم إسم نزا صلة برو شمس غن نجى كرم كلب روع smiling_face_with_heart-eyes
pos,الل سلم خلد rose
pos,لحج وسم
pos,امن يرب نتا ونا وام سيد حمد صل الل سلم جمع شاء الل cherry_blossom
pos,جدد وصل winking_face
pos,خرق slightly_smiling_face
pos,صبح خير سعد palm_tree
pos,هه حبا فكر
pos,حضر ضبط راهيم beaming_face_with_smiling_eyes
pos,الل ياب وحد ماش عرف مان لي يطم مان رب ادم ديم امن blue_heart
pos,تهل مدح يا شيخ زين يلل طبع فرق مايختلف ديم حسن ثنى sparkles hibiscus
pos,ربر جنب thumbs_up
pos,عرض هيل دو كيندال جينر نظر ادء برل video_camera
pos,تهد لي ذكر بج حضر معى دين rose
pos,ذلل لحب face_with_tears_of_joy
pos,حلو ردة فعل فجأ سحى face_with_tears_of_joy
pos,شي لي الل winking_face_with_tongue
pos,ولي face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
pos,شيب اعند وقت حدا face_with_tears_of_joy
pos,اسم سعد ختا ناي musical_notes musical_notes
pos,ايه قط face_with_tears_of_joy
pos,رحم موت وتى سلم heart_with_arrow
pos,هلا غل two_hearts
pos,ليش حكم ماأعطى قوميز بطق صفراء جرء عمد ركب جوز ابو عمر ام كرت اهل sparkles thinking_face
pos,رسل sparkles
pos,june فعل تزج عمر rolling_on_the_floor_laughing
pos,صدق ولى اعن افض دمع حزن نفق فوت طعه جهد leaf_fluttering_in_wind leaf_fluttering_in_wind blossom
pos,حفظ جمل new_moon_face
pos,يا هاك صدق يا بلا صدق عرف اسم عرف شي عرف مرض صدق صلح طهر دام
pos,منى سهر حب غرم نكى قصد كتب طار حلم سرب حمم dove dove
pos,صبح ملك نعش زخ يا روى مطر روي فرح cloud_with_snow palm_tree deciduous_tree red_heart cloud_with_rain
pos,حور كون yellow_heart
pos,ضبط حرر اخر smiling_face_with_heart-eyes
pos,نسى تر ال فات مات musical_notes
pos,جمع ببط جمع شمل واد جمع لسن اضه فيد glowing_star OK_hand red_heart
pos,تغر غل وذى خير ال جبر افك حبل وصل جبرى تر لي غل تتي طعن سكن وقت برا
pos,يا دروايش قلب فيش globe_with_meridians red_heart
pos,رآح بآل خبر سآر حلل رضى رحم تلگ ﻵمآ منآ لي لگم tulip
pos,يرب حب حلل فرق purple_heart
pos,امن يرب يرب انا وهل صدق عرف امي يرب cherry_blossom palms_up_together
pos,ملائكٺہ ﻳصل ﻋلى يا امن صلى علہ سلم ٺسليمآ
pos,مطر حلو folded_hands
pos,sparkles heart_suit heart_suit
pos,دوم سعى نص ولي ثلث ظهر ونا انم ابد slightly_smiling_face
pos,بقة صلح خير رب ثوب خير امل بقة صلح سبح الل cherry_blossom leaf_fluttering_in_wind
pos,شهى بوس slightly_smiling_face
pos,انر الل قلب ايم طعة رحم slightly_smiling_face rose
pos,بار رب سعد cherry_blossom
pos,صبحج سعد rose
pos,انا خير حاج اخر عزل كي كثر حاج نزل قنع خير
pos,قلب مو رضى انم هالاجواء حله heart_with_arrow
pos,طيب لي مو قدة انم slightly_smiling_face
pos,فضح ذلة هرد عصف أمل وسم سعد اير هيضرب هيبقى وسم وكم hugging_face
pos,حولاء ازدواجية معايير قطع عد حيد قول حق sparkles
pos,تقف لحآ کآن زعج جدآ لنآ ولآ مآيزعجنآ fallen_leaf fallen_leaf
pos,الل شكل بيع smiling_face_with_smiling_eyes
pos,سرى وطس غزة حن ابح نبي رحم نكح سبا تزج سلم حرج نبي ابح
pos,صحف غرب هجم حمد الل حرك قذر رئس جن حطط اقل عدي thinking_face
pos,عني face_with_tears_of_joy
pos,طقم رجل تك سعة رجل كول شكل ارك سعة يل مضم ويه smiling_face_with_heart-eyes watch
pos,لحظ وصل خطبوط عود وبإستقباله عرب فن microphone
pos,هه شاء الل حد اخف قرب مسم نار نتا fire rolling_on_the_floor_laughing
pos,خرق غرق خرق لنا سفن حي شكى كي cloud_with_rain
pos,دا غيط عنى ايه ماش فا face_with_tears_of_joy
pos,نذل اغن هذي ويل face_with_tears_of_joy
pos,سعه جدد رصد عضء رجء تزم شرط شيك cross_mark cross_mark cross_mark cross_mark twelve_o’clock call_me_handlight_skin_tone check_mark_button
pos,كثيير طرى بال حبب قلب ماروكو face_with_tears_of_joy
pos,لهج سور smiling_face
pos,نتج اخر وجه دور نصر تحد نصر تحد chart_increasing check_mark_button check_mark_button
pos,عثر شخص فكر غرب كوى ثاب كنز شخص gem_stone
pos,هه اعل قتل face_with_tears_of_joy
pos,امر زوج سجن مد صلى سبب فضح لعب جمع امر عرف عئل
pos,حق يا مار OK_hand
pos,يرب طبب طيب قلب محب حبب حقق حب رضا محب حقق حب palms_up_togethermedium-light_skin_tone folded_hands palms_up_togethermedium-light_skin_tone
